chr;start;end;value1;color
chr10;32200000;32200100;0;a
chr10;32400000;32400100;1;a
chr10;32600000;32600100;0;a
chr10;32800000;32800100;5;a
chr10;33000000;33000100;5;a
chr10;33200000;33200100;0;a
chr10;33400000;33400100;0;a
chr10;33600000;33600100;0;a
chr10;33800000;33800100;0;a
chr10;34000000;34000100;0;a
chr10;34200000;34200100;0;a
chr10;34400000;34400100;7;a
chr10;34600000;34600100;0;a
chr10;34800000;34800100;6;a
chr10;35000000;35000100;0;a
chr10;35200000;35200100;0;a
chr10;35400000;35400100;5;a
chr10;35600000;35600100;1;a
chr10;35800000;35800100;0;a
chr10;36000000;36000100;0;a
chr10;36200000;36200100;0;a
chr10;36400000;36400100;9;a
chr10;36600000;36600100;0;a
chr10;36800000;36800100;0;a
chr10;37000000;37000100;3;a
chr10;37200000;37200100;0;a
chr10;37400000;37400100;1;a
chr10;37600000;37600100;3;a
chr10;37800000;37800100;1;a
chr10;38000000;38000100;0;a
chr10;38200000;38200100;1;a
chr10;38400000;38400100;1;a
chr10;38600000;38600100;8;a
chr10;38800000;38800100;8;a
chr10;39000000;39000100;0;a
chr10;39200000;39200100;14;a
chr10;39400000;39400100;0;a
chr10;39600000;39600100;0;a
chr10;39800000;39800100;0;a
chr10;40000000;40000100;0;a
chr10;40200000;40200100;21;a
chr10;40400000;40400100;2;a
chr10;40600000;40600100;4;a
chr10;40800000;40800100;15;a
chr10;41000000;41000100;3;a
chr10;41200000;41200100;8;a
chr10;41400000;41400100;2;a
chr10;41600000;41600100;5;a
chr10;41800000;41800100;0;a
chr10;42000000;42000100;0;a
chr10;42200000;42200100;2;a
chr10;42400000;42400100;2;a
chr10;42600000;42600100;4;a
chr10;42800000;42800100;12;a
chr10;43000000;43000100;13;a
chr10;43200000;43200100;2;a
chr10;43400000;43400100;15;a
chr10;43600000;43600100;16;a
chr10;43800000;43800100;9;a
chr10;44000000;44000100;17;a
chr10;44200000;44200100;24;a
chr10;44400000;44400100;23;a
chr10;44600000;44600100;12;a
chr10;44800000;44800100;15;a
chr10;45000000;45000100;42;a
chr10;45200000;45200100;20;a
chr10;45400000;45400100;18;a
chr10;45600000;45600100;19;a
chr10;45800000;45800100;37;a
chr10;46000000;46000100;0;a
chr10;46200000;46200100;4;a
chr10;46400000;46400100;14;a
chr10;46600000;46600100;21;a
chr10;46800000;46800100;24;a
chr10;47000000;47000100;23;a
chr10;47200000;47200100;7;a
chr10;47400000;47400100;12;a
chr10;47600000;47600100;18;a
chr10;47800000;47800100;10;a
chr10;48000000;48000100;17;a
chr10;48200000;48200100;12;a
chr10;48400000;48400100;31;a
chr10;48600000;48600100;29;a
chr10;48800000;48800100;17;a
chr10;49000000;49000100;19;a
chr10;49200000;49200100;31;a
chr10;49400000;49400100;24;a
chr10;49600000;49600100;45;a
chr10;49800000;49800100;38;a
chr10;50000000;50000100;33;a
chr11;0;100;0;a
chr11;200000;200100;42;a
chr11;400000;400100;30;a
chr11;600000;600100;50;a
chr11;800000;800100;41;a
chr11;1000000;1000100;23;a
chr11;1200000;1200100;0;a
chr11;1400000;1400100;1;a
chr11;1600000;1600100;12;a
chr11;1800000;1800100;11;a
chr11;2000000;2000100;0;a
chr11;2200000;2200100;5;a
chr11;2400000;2400100;6;a
chr11;2600000;2600100;2;a
chr11;2800000;2800100;3;a
chr11;3000000;3000100;8;a
chr11;3200000;3200100;11;a
chr11;3400000;3400100;5;a
chr11;3600000;3600100;9;a
chr11;3800000;3800100;5;a
chr11;4000000;4000100;5;a
chr11;4200000;4200100;11;a
chr11;4400000;4400100;7;a
chr11;4600000;4600100;5;a
chr11;4800000;4800100;3;a
chr11;5000000;5000100;10;a
chr11;5200000;5200100;16;a
chr11;5400000;5400100;7;a
chr11;5600000;5600100;3;a
chr11;5800000;5800100;4;a
chr11;6000000;6000100;0;a
chr11;6200000;6200100;13;a
chr11;6400000;6400100;10;a
chr11;6600000;6600100;1;a
chr11;6800000;6800100;0;a
chr11;7000000;7000100;3;a
chr11;7200000;7200100;12;a
chr11;7400000;7400100;14;a
chr11;7600000;7600100;0;a
chr11;7800000;7800100;7;a
chr11;8000000;8000100;8;a
chr11;8200000;8200100;0;a
chr11;8400000;8400100;1;a
chr11;8600000;8600100;0;a
chr11;8800000;8800100;4;a
chr11;9000000;9000100;10;a
chr11;9200000;9200100;0;a
chr11;9400000;9400100;0;a
chr11;9600000;9600100;1;a
chr11;9800000;9800100;2;a
chr11;10000000;10000100;1;a
chr11;10200000;10200100;7;a
chr11;10400000;10400100;0;a
chr11;10600000;10600100;0;a
chr11;10800000;10800100;4;a
chr11;11000000;11000100;0;a
chr11;11200000;11200100;0;a
chr11;11400000;11400100;4;a
chr11;11600000;11600100;12;a
chr11;11800000;11800100;1;a
chr11;12000000;12000100;0;a
chr11;12200000;12200100;4;a
chr11;12400000;12400100;0;a
chr11;12600000;12600100;0;a
chr11;12800000;12800100;0;a
chr11;13000000;13000100;2;a
chr11;13200000;13200100;0;a
chr11;13400000;13400100;0;a
chr11;13600000;13600100;0;a
chr11;13800000;13800100;9;a
chr11;14000000;14000100;6;a
chr11;14200000;14200100;14;a
chr11;14400000;14400100;2;a
chr11;14600000;14600100;5;a
chr11;14800000;14800100;0;a
chr11;15000000;15000100;1;a
chr11;15200000;15200100;0;a
chr11;15400000;15400100;7;a
chr11;15600000;15600100;0;a
chr11;15800000;15800100;0;a
chr11;16000000;16000100;0;a
chr11;16200000;16200100;0;a
chr11;16400000;16400100;0;a
chr11;16600000;16600100;1;a
chr11;16800000;16800100;0;a
chr11;17000000;17000100;0;a
chr11;17200000;17200100;15;a
chr11;17400000;17400100;0;a
chr11;17600000;17600100;0;a
chr11;17800000;17800100;0;a
chr11;18000000;18000100;0;a
chr11;18200000;18200100;2;a
chr11;18400000;18400100;0;a
chr11;18600000;18600100;4;a
chr11;18800000;18800100;0;a
chr11;19000000;19000100;8;a
chr11;19200000;19200100;3;a
chr11;19400000;19400100;0;a
chr11;19600000;19600100;1;a
chr11;19800000;19800100;7;a
chr11;20000000;20000100;0;a
chr11;20200000;20200100;4;a
chr11;20400000;20400100;0;a
chr11;20600000;20600100;0;a
chr11;20800000;20800100;3;a
chr11;21000000;21000100;2;a
chr11;21200000;21200100;0;a
chr11;21400000;21400100;7;a
chr11;21600000;21600100;1;a
chr11;21800000;21800100;4;a
chr11;22000000;22000100;14;a
chr11;22200000;22200100;12;a
chr11;22400000;22400100;4;a
chr11;22600000;22600100;2;a
chr11;22800000;22800100;3;a
chr11;23000000;23000100;13;a
chr11;23200000;23200100;16;a
chr11;23400000;23400100;6;a
chr11;23600000;23600100;8;a
chr11;23800000;23800100;16;a
chr11;24000000;24000100;9;a
chr11;24200000;24200100;1;a
chr11;24400000;24400100;10;a
chr11;24600000;24600100;1;a
chr11;24800000;24800100;12;a
chr11;25000000;25000100;14;a
chr11;25200000;25200100;9;a
chr11;25400000;25400100;20;a
chr11;25600000;25600100;5;a
chr11;25800000;25800100;3;a
chr11;26000000;26000100;4;a
chr11;26200000;26200100;22;a
chr11;26400000;26400100;8;a
chr11;26600000;26600100;12;a
chr11;26800000;26800100;2;a
chr11;27000000;27000100;4;a
chr11;27200000;27200100;28;a
chr11;27400000;27400100;17;a
chr11;27600000;27600100;16;a
chr11;27800000;27800100;21;a
chr11;28000000;28000100;5;a
chr11;28200000;28200100;9;a
chr11;28400000;28400100;4;a
chr11;28600000;28600100;5;a
chr11;28800000;28800100;6;a
chr11;29000000;29000100;20;a
chr11;29200000;29200100;15;a
chr11;29400000;29400100;20;a
chr11;29600000;29600100;7;a
chr11;29800000;29800100;8;a
chr11;30000000;30000100;11;a
chr11;30200000;30200100;10;a
chr11;30400000;30400100;28;a
chr11;30600000;30600100;13;a
chr11;30800000;30800100;5;a
chr11;31000000;31000100;1;a
chr11;31200000;31200100;4;a
chr11;31400000;31400100;11;a
chr11;31600000;31600100;24;a
chr11;31800000;31800100;16;a
chr11;32000000;32000100;10;a
chr11;32200000;32200100;18;a
chr11;32400000;32400100;9;a
chr11;32600000;32600100;1;a
chr11;32800000;32800100;22;a
chr11;33000000;33000100;11;a
chr11;33200000;33200100;5;a
chr11;33400000;33400100;39;a
chr11;33600000;33600100;12;a
chr11;33800000;33800100;20;a
chr11;34000000;34000100;0;a
chr11;34200000;34200100;2;a
chr11;34400000;34400100;25;a
chr11;34600000;34600100;8;a
chr11;34800000;34800100;20;a
chr11;35000000;35000100;13;a
chr11;35200000;35200100;39;a
chr11;35400000;35400100;25;a
chr11;35600000;35600100;25;a
chr11;35800000;35800100;2;a
chr11;36000000;36000100;29;a
chr11;36200000;36200100;29;a
chr11;36400000;36400100;16;a
chr11;36600000;36600100;41;a
chr11;36800000;36800100;25;a
chr11;37000000;37000100;19;a
chr11;37200000;37200100;36;a
chr11;37400000;37400100;33;a
chr11;37600000;37600100;34;a
chr11;37800000;37800100;22;a
chr11;38000000;38000100;37;a
chr11;38200000;38200100;49;a
chr11;38400000;38400100;33;a
chr11;38600000;38600100;47;a
chr11;38800000;38800100;33;a
chr11;39000000;39000100;45;a
chr11;39200000;39200100;33;a
chr11;39400000;39400100;20;a
chr11;39600000;39600100;33;a
chr11;39800000;39800100;43;a
chr11;40000000;40000100;23;a
chr11;40200000;40200100;49;a
chr11;40400000;40400100;37;a
chr11;40600000;40600100;36;a
chr11;40800000;40800100;41;a
chr11;41000000;41000100;40;a
chr11;41200000;41200100;42;a
chr11;41400000;41400100;47;a
chr11;41600000;41600100;45;a
chr11;41800000;41800100;45;a
chr11;42000000;42000100;46;a
chr11;42200000;42200100;27;a
chr11;42400000;42400100;30;a
chr11;42600000;42600100;23;a
chr11;42800000;42800100;45;a
