chr	start	end	valeu1	color	V6	V7
sq0010	21400000	21500000	0	a	0	0
sq0010	21500000	21600000	0	a	0	0
sq0010	21600000	21700000	10	a	0	0
sq0010	21700000	21800000	0	a	0	0
sq0010	21800000	21900000	0	a	0	0
sq0010	21900000	22000000	0	a	0	0
sq0010	22000000	22100000	10	a	0	0
sq0010	22100000	22200000	0	a	0	0
sq0010	22200000	22300000	0	a	0	0
sq0010	22300000	22400000	10	a	0	0
sq0010	22400000	22500000	20	a	0	0
sq0010	22500000	22600000	0	a	0	0
sq0010	22600000	22700000	0	a	0	0
sq0010	22700000	22800000	10	a	0	0
sq0010	22800000	22900000	50	a	0	0
sq0010	22900000	23000000	20	a	0	0
sq0010	23000000	23100000	40	a	0	0
sq0010	23100000	23200000	0	a	0	0
sq0010	23200000	23300000	60	a	0	0
sq0010	23300000	23400000	0	a	0	0
sq0010	23400000	23500000	0	a	0	0
sq0010	23500000	23600000	20	a	0	0
sq0010	23600000	23700000	10	a	0	0
sq0010	23700000	23800000	40	a	0	0
sq0010	23800000	23900000	40	a	0	0
sq0010	23900000	24000000	0	a	0	0
sq0010	24000000	24100000	0	a	0	0
sq0010	24100000	24200000	20	a	0	0
sq0010	24200000	24300000	30	a	0	0
sq0010	24300000	24400000	10	a	0	0
sq0010	24400000	24500000	0	a	0	0
sq0010	24500000	24600000	40	a	0	0
sq0010	24600000	24700000	0	a	0	0
sq0010	24700000	24800000	0	a	0	0
sq0010	24800000	24900000	30	a	0	0
sq0010	24900000	25000000	0	a	0	0
sq0010	25000000	25100000	30	a	0	0
sq0010	25100000	25200000	0	a	0	0
sq0010	25200000	25300000	10	a	0	0
sq0010	25300000	25400000	10	a	0	0
sq0010	25400000	25500000	30	a	0	0
sq0010	25500000	25600000	10	a	0	0
sq0010	25600000	25700000	10	a	0	0
sq0010	25700000	25800000	10	a	0	0
sq0010	25800000	25900000	10	a	0	0
sq0010	25900000	26000000	0	a	0	0
sq0010	26000000	26100000	10	a	0	0
sq0010	26100000	26200000	10	a	0	0
sq0010	26200000	26300000	0	a	0	0
sq0010	26300000	26400000	20	a	0	0
sq0010	26400000	26500000	0	a	0	0
sq0010	26500000	26600000	0	a	0	0
sq0010	26600000	26700000	0	a	0	0
sq0010	26700000	26800000	0	a	0	0
sq0010	26800000	26900000	30	a	0	0
sq0010	26900000	27000000	30	a	0	0
sq0010	27000000	27100000	30	a	0	0
sq0010	27100000	27200000	40	a	0	0
sq0010	27200000	27300000	40	a	0	0
sq0010	27300000	27400000	30	a	0	0
sq0010	27400000	27500000	40	a	0	0
sq0010	27500000	27600000	20	a	0	0
sq0010	27600000	27700000	10	a	0	0
sq0010	27700000	27800000	0	a	0	0
sq0010	27800000	27900000	0	a	0	0
sq0010	27900000	28000000	20	a	0	0
sq0010	28000000	28100000	0	a	0	0
sq0010	28100000	28200000	0	a	0	0
sq0010	28200000	28300000	10	a	0	0
sq0010	28300000	28400000	20	a	0	0
sq0010	28400000	28500000	40	a	0	0
sq0010	28500000	28600000	50	a	0	0
sq0010	28600000	28700000	30	a	0	0
sq0010	28700000	28800000	0	a	0	0
sq0010	28800000	28900000	30	a	0	0
sq0010	28900000	29000000	0	a	0	0
sq0010	29000000	29100000	10	a	0	0
sq0010	29100000	29200000	0	a	0	0
sq0010	29200000	29300000	0	a	0	0
sq0010	29300000	29400000	0	a	0	0
sq0010	29400000	29500000	0	a	0	0
sq0010	29500000	29600000	0	a	0	0
sq0010	29600000	29700000	0	a	0	0
sq0010	29700000	29800000	0	a	0	0
sq0010	29800000	29900000	0	a	0	0
sq0010	29900000	30000000	0	a	0	0
sq0010	30000000	30100000	50	a	0	0
sq0010	30100000	30200000	0	a	0	0
sq0010	30200000	30300000	10	a	0	0
sq0010	30300000	30400000	0	a	0	0
sq0010	30400000	30500000	0	a	0	0
sq0010	30500000	30600000	10	a	0	0
sq0010	30600000	30700000	10	a	0	0
sq0010	30700000	30800000	10	a	0	0
sq0010	30800000	30900000	10	a	0	0
sq0010	30900000	31000000	20	a	0	0
sq0010	31000000	31100000	0	a	0	0
sq0010	31100000	31200000	0	a	0	0
sq0010	31200000	31300000	0	a	0	0
sq0010	31300000	31400000	0	a	0	0
sq0010	31400000	31500000	0	a	0	0
sq0010	31500000	31600000	0	a	0	0
sq0010	31600000	31700000	10	a	0	0
sq0010	31700000	31800000	20	a	0	0
sq0010	31800000	31900000	20	a	0	0
sq0010	31900000	32000000	40	a	0	0
sq0010	32000000	32100000	20	a	0	0
sq0010	32100000	32200000	60	a	0	0
sq0010	32200000	32300000	0	a	0	0
sq0010	32300000	32400000	10	a	0	0
sq0010	32400000	32500000	0	a	0	0
sq0010	32500000	32600000	10	a	0	0
sq0010	32600000	32700000	0	a	0	0
sq0010	32700000	32800000	0	a	0	0
sq0010	32800000	32900000	0	a	0	0
sq0010	32900000	33000000	0	a	0	0
sq0010	33000000	33100000	10	a	0	0
sq0010	33100000	33200000	0	a	0	0
sq0010	33200000	33300000	0	a	0	0
sq0010	33300000	33400000	0	a	0	0
sq0010	33400000	33500000	0	a	0	0
sq0010	33500000	33600000	10	a	0	0
sq0010	33600000	33700000	10	a	0	0
sq0010	33700000	33800000	0	a	0	0
sq0010	33800000	33900000	0	a	0	0
sq0010	33900000	34000000	0	a	0	0
sq0010	34000000	34100000	0	a	0	0
sq0010	34100000	34200000	10	a	0	0
sq0010	34200000	34300000	0	a	0	0
sq0010	34300000	34400000	0	a	0	0
sq0010	34400000	34500000	10	a	0	0
sq0010	34500000	34600000	0	a	0	0
sq0010	34600000	34700000	0	a	0	0
sq0010	34700000	34800000	0	a	0	0
sq0010	34800000	34900000	20	a	0	0
sq0010	34900000	35000000	0	a	0	0
sq0010	35000000	35100000	0	a	0	0
sq0010	35100000	35200000	10	a	0	0
sq0010	35200000	35300000	40	a	0	0
sq0010	35300000	35400000	10	a	0	0
sq0010	35400000	35500000	20	a	0	0
sq0010	35500000	35600000	0	a	0	0
sq0010	35600000	35700000	0	a	0	0
sq0010	35700000	35800000	0	a	0	0
sq0010	35800000	35900000	0	a	0	0
sq0010	35900000	36000000	0	a	0	0
sq0010	36000000	36100000	10	a	0	0
sq0010	36100000	36200000	0	a	0	0
sq0010	36200000	36300000	40	a	0	0
sq0010	36300000	36400000	0	a	0	0
sq0010	36400000	36500000	10	a	0	0
sq0010	36500000	36600000	10	a	0	0
sq0010	36600000	36700000	30	a	0	0
sq0010	36700000	36800000	10	a	0	0
sq0010	36800000	36900000	0	a	0	0
sq0010	36900000	37000000	0	a	0	0
sq0010	37000000	37100000	0	a	0	0
sq0010	37100000	37200000	0	a	0	0
sq0010	37200000	37300000	0	a	0	0
sq0010	37300000	37400000	10	a	0	0
sq0010	37400000	37500000	0	a	0	0
sq0010	37500000	37600000	0	a	0	0
sq0010	37600000	37700000	0	a	0	0
sq0010	37700000	37800000	10	a	0	0
sq0010	37800000	37900000	0	a	0	0
sq0010	37900000	38000000	0	a	0	0
sq0010	38000000	38100000	10	a	0	0
sq0010	38100000	38200000	0	a	0	0
sq0012	0	100000	0	a	0	0
sq0012	100000	200000	0	a	0	0
sq0012	200000	300000	0	a	0	0
sq0012	300000	400000	20	a	0	0
sq0012	400000	500000	0	a	0	0
sq0012	500000	600000	0	a	0	0
sq0012	600000	700000	0	a	0	0
sq0012	700000	800000	0	a	0	0
sq0012	800000	900000	0	a	0	0
sq0012	900000	1000000	10	a	0	0
sq0012	1000000	1100000	0	a	0	0
sq0012	1100000	1200000	0	a	0	0
sq0012	1200000	1300000	0	a	0	0
sq0012	1300000	1400000	0	a	0	0
sq0012	1400000	1500000	0	a	0	0
sq0012	1500000	1600000	10	a	0	0
sq0012	1600000	1700000	10	a	0	0
sq0012	1700000	1800000	0	a	0	0
sq0012	1800000	1900000	0	a	0	0
sq0012	1900000	2000000	0	a	0	0
sq0012	2000000	2100000	0	a	0	0
sq0012	2100000	2200000	0	a	0	0
sq0012	2200000	2300000	0	a	0	0
sq0012	2300000	2400000	10	a	0	0
sq0012	2400000	2500000	0	a	0	0
sq0012	2500000	2600000	0	a	0	0
sq0012	2600000	2700000	0	a	0	0
sq0012	2700000	2800000	0	a	0	0
sq0012	2800000	2900000	0	a	0	0
sq0012	2900000	3000000	0	a	0	0
sq0012	3000000	3100000	0	a	0	0
sq0012	3100000	3200000	0	a	0	0
sq0012	3200000	3300000	0	a	0	0
sq0012	3300000	3400000	0	a	0	0
sq0012	3400000	3500000	10	a	0	0
sq0012	3500000	3600000	0	a	0	0
sq0012	3600000	3700000	0	a	0	0
sq0012	3700000	3800000	10	a	0	0
sq0012	3800000	3900000	10	a	0	0
sq0012	3900000	4000000	0	a	0	0
sq0012	4000000	4100000	0	a	0	0
sq0012	4100000	4200000	0	a	0	0
sq0012	4200000	4300000	0	a	0	0
sq0012	4300000	4400000	0	a	0	0
sq0012	4400000	4500000	20	a	0	0
sq0012	4500000	4600000	0	a	0	0
sq0012	4600000	4700000	0	a	0	0
sq0012	4700000	4800000	20	a	0	0
sq0012	4800000	4900000	0	a	0	0
sq0012	4900000	5000000	10	a	0	0
sq0012	5000000	5100000	0	a	0	0
sq0012	5100000	5200000	0	a	0	0
sq0012	5200000	5300000	0	a	0	0
sq0012	5300000	5400000	0	a	0	0
sq0012	5400000	5500000	20	a	0	0
sq0012	5500000	5600000	0	a	0	0
sq0012	5600000	5700000	10	a	0	0
sq0012	5700000	5800000	0	a	0	0
sq0012	5800000	5900000	0	a	0	0
sq0012	5900000	6000000	20	a	0	0
sq0012	6000000	6100000	10	a	0	0
sq0012	6100000	6200000	0	a	0	0
sq0012	6200000	6300000	20	a	0	0
sq0012	6300000	6400000	20	a	0	0
sq0012	6400000	6500000	10	a	0	0
sq0012	6500000	6600000	30	a	0	0
sq0012	6600000	6700000	20	a	0	0
sq0012	6700000	6800000	0	a	0	0
sq0012	6800000	6900000	0	a	0	0
sq0012	6900000	7000000	10	a	0	0
sq0012	7000000	7100000	0	a	0	0
sq0012	7100000	7200000	0	a	0	0
sq0012	7200000	7300000	0	a	0	0
sq0012	7300000	7400000	10	a	0	0
sq0012	7400000	7500000	0	a	0	0
sq0012	7500000	7600000	0	a	0	0
sq0012	7600000	7700000	0	a	0	0
sq0012	7700000	7800000	0	a	0	0
sq0012	7800000	7900000	0	a	0	0
sq0012	7900000	8000000	0	a	0	0
sq0012	8000000	8100000	10	a	0	0
sq0012	8100000	8200000	0	a	0	0
sq0012	8200000	8300000	20	a	0	0
sq0012	8300000	8400000	20	a	0	0
sq0012	8400000	8500000	0	a	0	0
sq0012	8500000	8600000	0	a	0	0
sq0012	8600000	8700000	0	a	0	0
sq0012	8700000	8800000	0	a	0	0
sq0012	8800000	8900000	0	a	0	0
sq0012	8900000	9000000	10	a	0	0
sq0012	9000000	9100000	0	a	0	0
sq0012	9100000	9200000	0	a	0	0
sq0012	9200000	9300000	0	a	0	0
sq0012	9300000	9400000	0	a	0	0
sq0012	9400000	9500000	10	a	0	0
sq0012	9500000	9600000	10	a	0	0
sq0012	9600000	9700000	0	a	0	0
sq0012	9700000	9800000	0	a	0	0
sq0012	9800000	9900000	0	a	0	0
sq0012	9900000	10000000	0	a	0	0
sq0012	10000000	10100000	0	a	0	0
sq0012	10100000	10200000	0	a	0	0
sq0012	10200000	10300000	20	a	0	0
sq0012	10300000	10400000	20	a	0	0
sq0012	10400000	10500000	0	a	0	0
sq0012	10500000	10600000	0	a	0	0
sq0012	10600000	10700000	10	a	0	0
sq0012	10700000	10800000	0	a	0	0
sq0012	10800000	10900000	20	a	0	0
sq0012	10900000	11000000	30	a	0	0
sq0012	11000000	11100000	30	a	0	0
sq0012	11100000	11200000	30	a	0	0
sq0012	11200000	11300000	0	a	0	0
sq0012	11300000	11400000	0	a	0	0
sq0012	11400000	11500000	0	a	0	0
sq0012	11500000	11600000	10	a	0	0
sq0012	11600000	11700000	0	a	0	0
sq0012	11700000	11800000	0	a	0	0
sq0012	11800000	11900000	20	a	0	0
sq0012	11900000	12000000	0	a	0	0
sq0012	12000000	12100000	0	a	0	0
sq0012	12100000	12200000	10	a	0	0
sq0012	12200000	12300000	0	a	0	0
sq0012	12300000	12400000	20	a	0	0
sq0012	12400000	12500000	0	a	0	0
sq0012	12500000	12600000	30	a	0	0
sq0012	12600000	12700000	0	a	0	0
sq0012	12700000	12800000	0	a	0	0
sq0012	12800000	12900000	0	a	0	0
sq0012	12900000	13000000	0	a	0	0
sq0012	13000000	13100000	0	a	0	0
sq0012	13100000	13200000	0	a	0	0
sq0012	13200000	13300000	10	a	0	0
sq0012	13300000	13400000	20	a	0	0
sq0012	13400000	13500000	10	a	0	0
sq0012	13500000	13600000	0	a	0	0
sq0012	13600000	13700000	20	a	0	0
sq0012	13700000	13800000	10	a	0	0
sq0012	13800000	13900000	0	a	0	0
sq0012	13900000	14000000	0	a	0	0
sq0012	14000000	14100000	0	a	0	0
sq0012	14100000	14200000	0	a	0	0
sq0012	14200000	14300000	40	a	0	0
sq0012	14300000	14400000	30	a	0	0
sq0012	14400000	14500000	10	a	0	0
sq0012	14500000	14600000	0	a	0	0
sq0012	14600000	14700000	0	a	0	0
sq0012	14700000	14800000	0	a	0	0
sq0012	14800000	14900000	20	a	0	0
sq0012	14900000	15000000	0	a	0	0
sq0012	15000000	15100000	10	a	0	0
sq0012	15100000	15200000	50	a	0	0
sq0012	15200000	15300000	0	a	0	0
sq0012	15300000	15400000	0	a	0	0
sq0012	15400000	15500000	0	a	0	0
sq0012	15500000	15600000	20	a	0	0
sq0012	15600000	15700000	0	a	0	0
sq0012	15700000	15800000	30	a	0	0
sq0012	15800000	15900000	20	a	0	0
sq0012	15900000	16000000	20	a	0	0
sq0012	16000000	16100000	10	a	0	0
sq0012	16100000	16200000	0	a	0	0
sq0012	16200000	16300000	0	a	0	0
sq0012	16300000	16400000	0	a	0	0
sq0012	16400000	16500000	10	a	0	0
sq0012	16500000	16600000	20	a	0	0
sq0012	16600000	16700000	0	a	0	0
sq0012	16700000	16800000	0	a	0	0
sq0012	16800000	16900000	10	a	0	0
sq0012	16900000	17000000	50	a	0	0
sq0012	17000000	17100000	60	a	0	0
sq0012	17100000	17200000	20	a	0	0
sq0012	17200000	17300000	30	a	0	0
sq0012	17300000	17400000	30	a	0	0
sq0012	17400000	17500000	10	a	0	0
sq0012	17500000	17600000	30	a	0	0
sq0012	17600000	17700000	40	a	0	0
sq0012	17700000	17800000	50	a	0	0
sq0012	17800000	17900000	0	a	0	0
sq0012	17900000	18000000	10	a	0	0
sq0012	18000000	18100000	30	a	0	0
sq0012	18100000	18200000	10	a	0	0
sq0012	18200000	18300000	10	a	0	0
sq0012	18300000	18400000	10	a	0	0
sq0012	18400000	18500000	30	a	0	0
sq0012	18500000	18600000	30	a	0	0
sq0012	18600000	18700000	10	a	0	0
sq0012	18700000	18800000	10	a	0	0
sq0012	18800000	18900000	0	a	0	0
sq0012	18900000	19000000	30	a	0	0
sq0012	19000000	19100000	0	a	0	0
sq0012	19100000	19200000	20	a	0	0
sq0012	19200000	19300000	0	a	0	0
sq0012	19300000	19400000	0	a	0	0
sq0012	19400000	19500000	10	a	0	0
sq0012	19500000	19600000	20	a	0	0
sq0012	19600000	19700000	10	a	0	0
sq0012	19700000	19800000	50	a	0	0
sq0012	19800000	19900000	10	a	0	0
sq0012	19900000	20000000	10	a	0	0
sq0012	20000000	20100000	20	a	0	0
sq0012	20100000	20200000	40	a	0	0
sq0012	20200000	20300000	10	a	0	0
sq0012	20300000	20400000	30	a	0	0
sq0012	20400000	20500000	10	a	0	0
sq0012	20500000	20600000	20	a	0	0
sq0012	20600000	20700000	40	a	0	0
sq0012	20700000	20800000	20	a	0	0
sq0012	20800000	20900000	30	a	0	0
sq0012	20900000	21000000	20	a	0	0
sq0012	21000000	21100000	20	a	0	0
sq0012	21100000	21200000	0	a	0	0
sq0012	21200000	21300000	0	a	0	0
sq0012	21300000	21400000	10	a	0	0
sq0012	21400000	21500000	0	a	0	0
sq0012	21500000	21600000	0	a	0	0
sq0012	21600000	21700000	20	a	0	0
sq0012	21700000	21800000	0	a	0	0
sq0012	21800000	21900000	20	a	0	0
sq0012	21900000	22000000	0	a	0	0
sq0012	22000000	22100000	0	a	0	0
sq0012	22100000	22200000	0	a	0	0
sq0012	22200000	22300000	0	a	0	0
sq0012	22300000	22400000	10	a	0	0
sq0012	22400000	22500000	10	a	0	0
sq0012	22500000	22600000	0	a	0	0
sq0012	22600000	22700000	10	a	0	0
sq0012	22700000	22800000	0	a	0	0
sq0012	22800000	22900000	10	a	0	0
sq0012	22900000	23000000	0	a	0	0
sq0012	23000000	23100000	10	a	0	0
sq0012	23100000	23200000	0	a	0	0
sq0012	23200000	23300000	30	a	0	0
sq0012	23300000	23400000	10	a	0	0
sq0012	23400000	23500000	0	a	0	0
sq0012	23500000	23600000	0	a	0	0
sq0012	23600000	23700000	10	a	0	0
sq0012	23700000	23800000	20	a	0	0
sq0012	23800000	23900000	0	a	0	0
sq0012	23900000	24000000	0	a	0	0
sq0012	24000000	24100000	0	a	0	0
sq0012	24100000	24200000	0	a	0	0
sq0012	24200000	24300000	0	a	0	0
sq0012	24300000	24400000	0	a	0	0
sq0012	24400000	24500000	0	a	0	0
sq0012	24500000	24600000	0	a	0	0
sq0012	24600000	24700000	20	a	0	0
sq0012	24700000	24800000	30	a	0	0
sq0012	24800000	24900000	10	a	0	0
sq0012	24900000	25000000	10	a	0	0
sq0012	25000000	25100000	0	a	0	0
sq0012	25100000	25200000	0	a	0	0
sq0012	25200000	25300000	0	a	0	0
sq0012	25300000	25400000	20	a	0	0
sq0012	25400000	25500000	30	a	0	0
sq0012	25500000	25600000	0	a	0	0
sq0012	25600000	25700000	30	a	0	0
sq0012	25700000	25800000	0	a	0	0
sq0012	25800000	25900000	0	a	0	0
sq0012	25900000	26000000	10	a	0	0
sq0012	26000000	26100000	10	a	0	0
sq0012	26100000	26200000	20	a	0	0
sq0012	26200000	26300000	0	a	0	0
sq0012	26300000	26400000	0	a	0	0
sq0012	26400000	26500000	20	a	0	0
sq0012	26500000	26600000	20	a	0	0
sq0012	26600000	26700000	10	a	0	0
sq0012	26700000	26800000	0	a	0	0
sq0012	26800000	26900000	10	a	0	0
sq0012	26900000	27000000	10	a	0	0
sq0012	27000000	27100000	10	a	0	0
sq0012	27100000	27200000	0	a	0	0
sq0012	27200000	27300000	0	a	0	0
sq0012	27300000	27400000	10	a	0	0
sq0012	27400000	27500000	30	a	0	0
sq0012	27500000	27600000	10	a	0	0
sq0012	27600000	27700000	0	a	0	0
sq0012	27700000	27800000	20	a	0	0
sq0012	27800000	27900000	0	a	0	0
sq0012	27900000	28000000	0	a	0	0
sq0012	28000000	28100000	0	a	0	0
sq0012	28100000	28200000	0	a	0	0
sq0012	28200000	28300000	10	a	0	0
sq0012	28300000	28400000	0	a	0	0
sq0012	28400000	28500000	30	a	0	0
sq0012	28500000	28600000	50	a	0	0
sq0012	28600000	28700000	0	a	0	0
sq0012	28700000	28800000	10	a	0	0
sq0012	28800000	28900000	10	a	0	0
sq0012	28900000	29000000	10	a	0	0
sq0012	29000000	29100000	20	a	0	0
sq0012	29100000	29200000	20	a	0	0
sq0012	29200000	29300000	10	a	0	0
sq0012	29300000	29400000	10	a	0	0
sq0012	29400000	29500000	20	a	0	0
sq0012	29500000	29600000	10	a	0	0
sq0012	29600000	29700000	20	a	0	0
sq0012	29700000	29800000	10	a	0	0
sq0012	29800000	29900000	0	a	0	0
sq0012	29900000	30000000	0	a	0	0
sq0012	30000000	30100000	0	a	0	0
sq0012	30100000	30200000	0	a	0	0
sq0012	30200000	30300000	10	a	0	0
sq0012	30300000	30400000	0	a	0	0
sq0012	30400000	30500000	0	a	0	0
sq0012	30500000	30600000	10	a	0	0
sq0012	30600000	30700000	10	a	0	0
sq0012	30700000	30800000	0	a	0	0
sq0012	30800000	30900000	10	a	0	0
sq0012	30900000	31000000	0	a	0	0
sq0012	31000000	31100000	20	a	0	0
sq0012	31100000	31200000	0	a	0	0
sq0012	31200000	31300000	0	a	0	0
sq0012	31300000	31400000	0	a	0	0
sq0012	31400000	31500000	0	a	0	0
sq0012	31500000	31600000	0	a	0	0
sq0012	31600000	31700000	20	a	0	0
sq0012	31700000	31800000	10	a	0	0
sq0012	31800000	31900000	10	a	0	0
sq0012	31900000	32000000	10	a	0	0
sq0012	32000000	32100000	0	a	0	0
sq0012	32100000	32200000	20	a	0	0
sq0012	32200000	32300000	0	a	0	0
sq0012	32300000	32400000	0	a	0	0
sq0012	32400000	32500000	10	a	0	0
sq0012	32500000	32600000	10	a	0	0
sq0012	32600000	32700000	20	a	0	0
sq0012	32700000	32800000	0	a	0	0
sq0012	32800000	32900000	10	a	0	0
sq0012	32900000	33000000	0	a	0	0
sq0012	33000000	33100000	20	a	0	0
sq0012	33100000	33200000	0	a	0	0
sq0012	33200000	33300000	0	a	0	0
sq0012	33300000	33400000	0	a	0	0
sq0012	33400000	33500000	0	a	0	0
sq0012	33500000	33600000	0	a	0	0
sq0012	33600000	33700000	30	a	0	0
sq0012	33700000	33800000	0	a	0	0
sq0012	33800000	33900000	10	a	0	0
sq0012	33900000	34000000	0	a	0	0
sq0012	34000000	34100000	10	a	0	0
sq0012	34100000	34200000	20	a	0	0
sq0012	34200000	34300000	10	a	0	0
sq0012	34300000	34400000	0	a	0	0
sq0012	34400000	34500000	30	a	0	0
sq0012	34500000	34600000	10	a	0	0
sq0012	34600000	34700000	0	a	0	0
sq0012	34700000	34800000	0	a	0	0
sq0012	34800000	34900000	10	a	0	0
sq0012	34900000	35000000	10	a	0	0
sq0012	35000000	35100000	10	a	0	0
sq0012	35100000	35200000	20	a	0	0
sq0012	35200000	35300000	10	a	0	0
sq0012	35300000	35400000	0	a	0	0
sq0012	35400000	35500000	0	a	0	0
sq0012	35500000	35600000	20	a	0	0
sq0012	35600000	35700000	30	a	0	0
sq0012	35700000	35800000	10	a	0	0
sq0012	35800000	35900000	10	a	0	0
sq0012	35900000	36000000	10	a	0	0
sq0012	36000000	36100000	20	a	0	0
sq0012	36100000	36200000	10	a	0	0
sq0012	36200000	36300000	0	a	0	0
sq0012	36300000	36400000	0	a	0	0
sq0012	36400000	36500000	0	a	0	0
sq0012	36500000	36600000	0	a	0	0
sq0012	36600000	36700000	0	a	0	0
sq0012	36700000	36800000	20	a	0	0
sq0012	36800000	36900000	0	a	0	0
sq0012	36900000	37000000	60	a	0	0
sq0012	37000000	37100000	0	a	0	0
sq0012	37100000	37200000	20	a	0	0
sq0012	37200000	37300000	20	a	0	0
sq0012	37300000	37400000	0	a	0	0
sq0012	37400000	37500000	0	a	0	0
sq0012	37500000	37600000	0	a	0	0
sq0012	37600000	37700000	30	a	0	0
sq0012	37700000	37800000	30	a	0	0
sq0012	37800000	37900000	10	a	0	0
sq0012	37900000	38000000	0	a	0	0
sq0012	38000000	38100000	0	a	0	0
sq0012	38100000	38200000	10	a	0	0
sq0012	38200000	38300000	10	a	0	0
sq0012	38300000	38400000	10	a	0	0
sq0012	38400000	38500000	20	a	0	0
sq0012	38500000	38600000	20	a	0	0
sq0012	38600000	38700000	0	a	0	0
sq0012	38700000	38800000	10	a	0	0
sq0012	38800000	38900000	0	a	0	0
sq0012	38900000	39000000	0	a	0	0
sq0012	39000000	39100000	0	a	0	0
sq0012	39100000	39200000	0	a	0	0
sq0012	39200000	39300000	0	a	0	0
sq0012	39300000	39400000	0	a	0	0
sq0012	39400000	39500000	0	a	0	0
sq0012	39500000	39600000	10	a	0	0
sq0012	39600000	39700000	30	a	0	0
sq0012	39700000	39800000	10	a	0	0
sq0012	39800000	39900000	0	a	0	0
sq0012	39900000	40000000	20	a	0	0
sq0012	40000000	40100000	0	a	0	0
sq0012	40100000	40200000	0	a	0	0
sq0012	40200000	40300000	0	a	0	0
sq0012	40300000	40400000	30	a	0	0
sq0012	40400000	40500000	40	a	0	0
sq0012	40500000	40600000	20	a	0	0
sq0012	40600000	40700000	40	a	0	0
sq0012	40700000	40800000	0	a	0	0
sq0012	40800000	40900000	0	a	0	0
sq0012	40900000	41000000	0	a	0	0
sq0012	41000000	41100000	10	a	0	0
sq0012	41100000	41200000	0	a	0	0
sq0012	41200000	41300000	30	a	0	0
sq0012	41300000	41400000	20	a	0	0
sq0012	41400000	41500000	20	a	0	0
sq0012	41500000	41600000	0	a	0	0
sq0012	41600000	41700000	10	a	0	0
sq0012	41700000	41800000	20	a	0	0
sq0012	41800000	41900000	30	a	0	0
sq0012	41900000	42000000	20	a	0	0
sq0012	42000000	42100000	10	a	0	0
sq0012	42100000	42200000	0	a	0	0
sq0012	42200000	42300000	10	a	0	0
sq0012	42300000	42400000	20	a	0	0
sq0012	42400000	42500000	0	a	0	0
sq0012	42500000	42600000	20	a	0	0
sq0012	42600000	42700000	40	a	0	0
sq0012	42700000	42800000	20	a	0	0
sq0012	42800000	42900000	30	a	0	0
sq0012	42900000	43000000	0	a	0	0
sq0012	43000000	43100000	0	a	0	0
sq0012	43100000	43200000	0	a	0	0
sq0012	43200000	43300000	30	a	0	0
sq0012	43300000	43400000	70	a	0	0
sq0012	43400000	43500000	50	a	0	0
sq0012	43500000	43600000	30	a	0	0
sq0012	43600000	43700000	0	a	0	0
sq0012	43700000	43800000	30	a	0	0
sq0012	43800000	43900000	20	a	0	0
sq0012	43900000	44000000	70	a	0	0
sq0012	44000000	44100000	10	a	0	0
sq0012	44100000	44200000	0	a	0	0
sq0012	44200000	44300000	20	a	0	0
sq0012	44300000	44400000	30	a	0	0
sq0012	44400000	44500000	30	a	0	0
sq0012	44500000	44600000	10	a	0	0
sq0012	44600000	44700000	20	a	0	0
sq0012	44700000	44800000	20	a	0	0
sq0012	44800000	44900000	0	a	0	0
sq0012	44900000	45000000	30	a	0	0
sq0012	45000000	45100000	40	a	0	0
sq0012	45100000	45200000	20	a	0	0
sq0012	45200000	45300000	20	a	0	0
sq0012	45300000	45400000	0	a	0	0
sq0012	45400000	45500000	0	a	0	0
sq0012	45500000	45600000	0	a	0	0
sq0012	45600000	45700000	0	a	0	0
sq0012	45700000	45800000	30	a	0	0
sq0012	45800000	45900000	40	a	0	0
sq0012	45900000	46000000	0	a	0	0
sq0012	46000000	46100000	10	a	0	0
sq0012	46100000	46200000	0	a	0	0
sq0012	46200000	46300000	10	a	0	0
sq0012	46300000	46400000	0	a	0	0
sq0012	46400000	46500000	10	a	0	0
sq0012	46500000	46600000	10	a	0	0
sq0012	46600000	46700000	0	a	0	0
sq0012	46700000	46800000	20	a	0	0
sq0012	46800000	46900000	10	a	0	0
sq0014	0	100000	0	a	0	0
sq0014	100000	200000	20	a	0	0
sq0014	200000	300000	40	a	0	0
sq0014	300000	400000	20	a	0	0
sq0014	400000	500000	30	a	0	0
sq0014	500000	600000	40	a	0	0
sq0014	600000	700000	30	a	0	0
sq0014	700000	800000	30	a	0	0
sq0014	800000	900000	40	a	0	0
sq0014	900000	1000000	10	a	0	0
sq0014	1000000	1100000	30	a	0	0
sq0014	1100000	1200000	40	a	0	0
sq0014	1200000	1300000	20	a	0	0
sq0014	1300000	1400000	10	a	0	0
sq0014	1400000	1500000	10	a	0	0
sq0014	1500000	1600000	0	a	0	0
sq0014	1600000	1700000	10	a	0	0
sq0014	1700000	1800000	0	a	0	0
sq0014	1800000	1900000	0	a	0	0
sq0014	1900000	2000000	0	a	0	0
sq0014	2000000	2100000	0	a	0	0
sq0014	2100000	2200000	0	a	0	0
sq0014	2200000	2300000	0	a	0	0
sq0014	2300000	2400000	0	a	0	0
sq0014	2400000	2500000	0	a	0	0
sq0014	2500000	2600000	0	a	0	0
sq0014	2600000	2700000	0	a	0	0
sq0014	2700000	2800000	0	a	0	0
sq0014	2800000	2900000	0	a	0	0
sq0014	2900000	3000000	0	a	0	0
