chr;start;end;value1;color
chr9;30400000;30600000;21;a
chr9;30600000;30800000;12;a
chr9;30800000;31000000;9;a
chr9;31000000;31200000;19;a
chr9;31200000;31400000;16;a
chr9;31400000;31600000;3;a
chr9;31600000;31800000;4;a
chr9;31800000;32000000;3;a
chr9;32000000;32200000;3;a
chr9;32200000;32400000;3;a
chr9;32400000;32600000;0;a
chr9;32600000;32800000;0;a
chr9;32800000;33000000;17;a
chr9;33000000;33200000;6;a
chr9;33200000;33400000;10;a
chr9;33400000;33600000;4;a
chr9;33600000;33800000;10;a
chr9;33800000;34000000;21;a
chr9;34000000;34200000;7;a
chr9;34200000;34400000;9;a
chr9;34400000;34600000;1;a
chr9;34600000;34800000;1;a
chr9;34800000;35000000;16;a
chr9;35000000;35200000;20;a
chr9;35200000;35400000;5;a
chr9;35400000;35600000;14;a
chr9;35600000;35800000;9;a
chr9;35800000;36000000;9;a
chr9;36000000;36200000;26;a
chr9;36200000;36400000;28;a
chr9;36400000;36600000;25;a
chr9;36600000;36800000;26;a
chr9;36800000;37000000;23;a
chr9;37000000;37200000;6;a
chr9;37200000;37400000;13;a
chr9;37400000;37600000;9;a
chr9;37600000;37800000;14;a
chr9;37800000;38000000;15;a
chr9;38000000;38200000;14;a
chr9;38200000;38400000;33;a
chr9;38400000;38600000;45;a
chr9;38600000;38800000;87;a
chr9;38800000;39000000;52;a
chr9;39000000;39200000;34;a
chr9;39200000;39400000;53;a
chr10;0;200000;0;a
chr10;200000;400000;13;a
chr10;400000;600000;47;a
chr10;600000;800000;55;a
chr10;800000;1000000;49;a
chr10;1000000;1200000;46;a
chr10;1200000;1400000;40;a
chr10;1400000;1600000;37;a
chr10;1600000;1800000;40;a
chr10;1800000;2000000;44;a
chr10;2000000;2200000;51;a
chr10;2200000;2400000;44;a
chr10;2400000;2600000;44;a
chr10;2600000;2800000;49;a
chr10;2800000;3000000;42;a
chr10;3000000;3200000;17;a
chr10;3200000;3400000;31;a
chr10;3400000;3600000;47;a
chr10;3600000;3800000;36;a
chr10;3800000;4000000;30;a
chr10;4000000;4200000;56;a
chr10;4200000;4400000;59;a
chr10;4400000;4600000;45;a
chr10;4600000;4800000;35;a
chr10;4800000;5000000;27;a
chr10;5000000;5200000;40;a
chr10;5200000;5400000;35;a
chr10;5400000;5600000;28;a
chr10;5600000;5800000;44;a
chr10;5800000;6000000;49;a
chr10;6000000;6200000;38;a
chr10;6200000;6400000;40;a
chr10;6400000;6600000;35;a
chr10;6600000;6800000;37;a
chr10;6800000;7000000;32;a
chr10;7000000;7200000;30;a
chr10;7200000;7400000;32;a
chr10;7400000;7600000;24;a
chr10;7600000;7800000;35;a
chr10;7800000;8000000;33;a
chr10;8000000;8200000;59;a
chr10;8200000;8400000;47;a
chr10;8400000;8600000;47;a
chr10;8600000;8800000;30;a
chr10;8800000;9000000;29;a
chr10;9000000;9200000;7;a
chr10;9200000;9400000;10;a
chr10;9400000;9600000;15;a
chr10;9600000;9800000;8;a
chr10;9800000;10000000;32;a
chr10;10000000;10200000;16;a
chr10;10200000;10400000;58;a
chr10;10400000;10600000;29;a
chr10;10600000;10800000;30;a
chr10;10800000;11000000;34;a
chr10;11000000;11200000;47;a
chr10;11200000;11400000;32;a
chr10;11400000;11600000;84;a
chr10;11600000;11800000;100;a
chr10;11800000;12000000;50;a
chr10;12000000;12200000;11;a
chr10;12200000;12400000;5;a
chr10;12400000;12600000;26;a
chr10;12600000;12800000;28;a
chr10;12800000;13000000;21;a
chr10;13000000;13200000;13;a
chr10;13200000;13400000;11;a
chr10;13400000;13600000;22;a
chr10;13600000;13800000;12;a
chr10;13800000;14000000;23;a
chr10;14000000;14200000;20;a
chr10;14200000;14400000;15;a
chr10;14400000;14600000;3;a
chr10;14600000;14800000;3;a
chr10;14800000;15000000;19;a
chr10;15000000;15200000;7;a
chr10;15200000;15400000;24;a
chr10;15400000;15600000;9;a
chr10;15600000;15800000;0;a
chr10;15800000;16000000;7;a
chr10;16000000;16200000;27;a
chr10;16200000;16400000;25;a
chr10;16400000;16600000;2;a
chr10;16600000;16800000;10;a
chr10;16800000;17000000;11;a
chr10;17000000;17200000;8;a
chr10;17200000;17400000;11;a
chr10;17400000;17600000;1;a
chr10;17600000;17800000;6;a
chr10;17800000;18000000;5;a
chr10;18000000;18200000;12;a
chr10;18200000;18400000;4;a
chr10;18400000;18600000;3;a
chr10;18600000;18800000;6;a
chr10;18800000;19000000;9;a
chr10;19000000;19200000;8;a
chr10;19200000;19400000;5;a
chr10;19400000;19600000;3;a
chr10;19600000;19800000;6;a
chr10;19800000;20000000;10;a
chr10;20000000;20200000;17;a
chr10;20200000;20400000;6;a
chr10;20400000;20600000;0;a
chr10;20600000;20800000;1;a
chr10;20800000;21000000;1;a
chr10;21000000;21200000;4;a
chr10;21200000;21400000;5;a
chr10;21400000;21600000;0;a
chr10;21600000;21800000;0;a
chr10;21800000;22000000;0;a
chr10;22000000;22200000;1;a
chr10;22200000;22400000;6;a
chr10;22400000;22600000;0;a
chr10;22600000;22800000;0;a
chr10;22800000;23000000;0;a
chr10;23000000;23200000;8;a
chr10;23200000;23400000;4;a
chr10;23400000;23600000;13;a
chr10;23600000;23800000;25;a
chr10;23800000;24000000;20;a
chr10;24000000;24200000;1;a
chr10;24200000;24400000;1;a
chr10;24400000;24600000;6;a
chr10;24600000;24800000;4;a
chr10;24800000;25000000;2;a
chr10;25000000;25200000;0;a
chr10;25200000;25400000;1;a
chr10;25400000;25600000;0;a
chr10;25600000;25800000;0;a
chr10;25800000;26000000;0;a
chr10;26000000;26200000;3;a
chr10;26200000;26400000;0;a
chr10;26400000;26600000;2;a
chr10;26600000;26800000;1;a
chr10;26800000;27000000;5;a
chr10;27000000;27200000;8;a
chr10;27200000;27400000;17;a
chr10;27400000;27600000;1;a
chr10;27600000;27800000;18;a
chr10;27800000;28000000;3;a
chr10;28000000;28200000;4;a
chr10;28200000;28400000;10;a
chr10;28400000;28600000;8;a
chr10;28600000;28800000;15;a
chr10;28800000;29000000;20;a
chr10;29000000;29200000;5;a
chr10;29200000;29400000;0;a
chr10;29400000;29600000;0;a
chr10;29600000;29800000;0;a
chr10;29800000;30000000;0;a
chr10;30000000;30200000;10;a
chr10;30200000;30400000;8;a
chr10;30400000;30600000;7;a
chr10;30600000;30800000;26;a
chr10;30800000;31000000;26;a
chr10;31000000;31200000;30;a
chr10;31200000;31400000;47;a
chr10;31400000;31600000;41;a
chr10;31600000;31800000;16;a
chr10;31800000;32000000;2;a
chr10;32000000;32200000;1;a
chr10;32200000;32400000;0;a
chr10;32400000;32600000;11;a
chr10;32600000;32800000;2;a
chr10;32800000;33000000;10;a
chr10;33000000;33200000;5;a
chr10;33200000;33400000;2;a
chr10;33400000;33600000;6;a
chr10;33600000;33800000;8;a
chr10;33800000;34000000;2;a
chr10;34000000;34200000;2;a
chr10;34200000;34400000;2;a
chr10;34400000;34600000;6;a
chr10;34600000;34800000;7;a
chr10;34800000;35000000;0;a
chr10;35000000;35200000;17;a
chr10;35200000;35400000;12;a
chr10;35400000;35600000;20;a
chr10;35600000;35800000;0;a
chr10;35800000;36000000;0;a
chr10;36000000;36200000;7;a
chr10;36200000;36400000;0;a
chr10;36400000;36600000;0;a
chr10;36600000;36800000;0;a
chr10;36800000;37000000;4;a
chr10;37000000;37200000;8;a
chr10;37200000;37400000;6;a
chr10;37400000;37600000;6;a
chr10;37600000;37800000;8;a
chr10;37800000;38000000;16;a
chr10;38000000;38200000;11;a
chr10;38200000;38400000;10;a
chr10;38400000;38600000;12;a
chr10;38600000;38800000;6;a
chr10;38800000;39000000;9;a
chr10;39000000;39200000;4;a
chr10;39200000;39400000;6;a
chr10;39400000;39600000;5;a
chr10;39600000;39800000;8;a
chr10;39800000;40000000;28;a
chr10;40000000;40200000;18;a
chr10;40200000;40400000;29;a
chr10;40400000;40600000;29;a
chr10;40600000;40800000;27;a
chr10;40800000;41000000;14;a
chr10;41000000;41200000;17;a
chr10;41200000;41400000;56;a
chr10;41400000;41600000;24;a
chr10;41600000;41800000;33;a
chr10;41800000;42000000;20;a
chr10;42000000;42200000;37;a
chr10;42200000;42400000;38;a
chr10;42400000;42600000;40;a
chr10;42600000;42800000;37;a
chr10;42800000;43000000;35;a
chr10;43000000;43200000;35;a
chr10;43200000;43400000;27;a
chr10;43400000;43600000;7;a
chr10;43600000;43800000;11;a
chr10;43800000;44000000;4;a
chr10;44000000;44200000;10;a
chr10;44200000;44400000;29;a
chr10;44400000;44600000;29;a
chr10;44600000;44800000;18;a
chr10;44800000;45000000;11;a
chr10;45000000;45200000;37;a
chr10;45200000;45400000;17;a
chr10;45400000;45600000;45;a
chr10;45600000;45800000;48;a
chr10;45800000;46000000;31;a
chr10;46000000;46200000;39;a
chr10;46200000;46400000;42;a
chr10;46400000;46600000;35;a
chr10;46600000;46800000;41;a
chr10;46800000;47000000;37;a
chr10;47000000;47200000;43;a
chr10;47200000;47400000;26;a
chr10;47400000;47600000;48;a
chr10;47600000;47800000;60;a
chr10;47800000;48000000;56;a
chr10;48000000;48200000;36;a
chr10;48200000;48400000;41;a
chr10;48400000;48600000;37;a
chr10;48600000;48800000;46;a
chr10;48800000;49000000;63;a
chr11;0;200000;0;a
chr11;200000;400000;38;a
chr11;400000;600000;42;a
chr11;600000;800000;47;a
chr11;800000;1000000;52;a
chr11;1000000;1200000;36;a
chr11;1200000;1400000;7;a
chr11;1400000;1600000;62;a
chr11;1600000;1800000;100;a
chr11;1800000;2000000;100;a
chr11;2000000;2200000;41;a
chr11;2200000;2400000;9;a
chr11;2400000;2600000;18;a
chr11;2600000;2800000;2;a
chr11;2800000;3000000;11;a
chr11;3000000;3200000;15;a
chr11;3200000;3400000;14;a
chr11;3400000;3600000;22;a
chr11;3600000;3800000;19;a
chr11;3800000;4000000;21;a
chr11;4000000;4200000;21;a
chr11;4200000;4400000;21;a
chr11;4400000;4600000;18;a
chr11;4600000;4800000;10;a
chr11;4800000;5000000;22;a
chr11;5000000;5200000;21;a
chr11;5200000;5400000;2;a
chr11;5400000;5600000;22;a
chr11;5600000;5800000;10;a
chr11;5800000;6000000;2;a
chr11;6000000;6200000;8;a
chr11;6200000;6400000;32;a
chr11;6400000;6600000;3;a
chr11;6600000;6800000;8;a
chr11;6800000;7000000;4;a
chr11;7000000;7200000;0;a
chr11;7200000;7400000;0;a
chr11;7400000;7600000;13;a
chr11;7600000;7800000;14;a
chr11;7800000;8000000;3;a
chr11;8000000;8200000;2;a
chr11;8200000;8400000;7;a
chr11;8400000;8600000;16;a
chr11;8600000;8800000;10;a
chr11;8800000;9000000;8;a
chr11;9000000;9200000;10;a
chr11;9200000;9400000;7;a
chr11;9400000;9600000;20;a
chr11;9600000;9800000;20;a
chr11;9800000;10000000;2;a
chr11;10000000;10200000;6;a
chr11;10200000;10400000;0;a
chr11;10400000;10600000;3;a
chr11;10600000;10800000;2;a
chr11;10800000;11000000;12;a
chr11;11000000;11200000;4;a
chr11;11200000;11400000;6;a
chr11;11400000;11600000;0;a
chr11;11600000;11800000;4;a
chr11;11800000;12000000;5;a
chr11;12000000;12200000;5;a
chr11;12200000;12400000;1;a
chr11;12400000;12600000;9;a
chr11;12600000;12800000;6;a
chr11;12800000;13000000;8;a
chr11;13000000;13200000;5;a
chr11;13200000;13400000;5;a
chr11;13400000;13600000;2;a
chr11;13600000;13800000;8;a
chr11;13800000;14000000;1;a
chr11;14000000;14200000;3;a
chr11;14200000;14400000;14;a
chr11;14400000;14600000;10;a
chr11;14600000;14800000;7;a
chr11;14800000;15000000;9;a
chr11;15000000;15200000;14;a
chr11;15200000;15400000;9;a
chr11;15400000;15600000;10;a
chr11;15600000;15800000;6;a
chr11;15800000;16000000;0;a
chr11;16000000;16200000;1;a
chr11;16200000;16400000;1;a
chr11;16400000;16600000;4;a
chr11;16600000;16800000;0;a
chr11;16800000;17000000;5;a
chr11;17000000;17200000;5;a
chr11;17200000;17400000;4;a
chr11;17400000;17600000;16;a
chr11;17600000;17800000;3;a
chr11;17800000;18000000;1;a
chr11;18000000;18200000;1;a
chr11;18200000;18400000;7;a
chr11;18400000;18600000;0;a
chr11;18600000;18800000;5;a
chr11;18800000;19000000;4;a
chr11;19000000;19200000;0;a
chr11;19200000;19400000;0;a
chr11;19400000;19600000;2;a
chr11;19600000;19800000;1;a
chr11;19800000;20000000;2;a
chr11;20000000;20200000;8;a
chr11;20200000;20400000;8;a
chr11;20400000;20600000;1;a
chr11;20600000;20800000;5;a
chr11;20800000;21000000;7;a
chr11;21000000;21200000;14;a
chr11;21200000;21400000;6;a
chr11;21400000;21600000;0;a
chr11;21600000;21800000;4;a
chr11;21800000;22000000;2;a
chr11;22000000;22200000;1;a
chr11;22200000;22400000;0;a
chr11;22400000;22600000;0;a
chr11;22600000;22800000;36;a
chr11;22800000;23000000;12;a
chr11;23000000;23200000;12;a
chr11;23200000;23400000;13;a
chr11;23400000;23600000;9;a
chr11;23600000;23800000;13;a
chr11;23800000;24000000;21;a
chr11;24000000;24200000;16;a
chr11;24200000;24400000;33;a
chr11;24400000;24600000;19;a
chr11;24600000;24800000;2;a
chr11;24800000;25000000;19;a
chr11;25000000;25200000;18;a
chr11;25200000;25400000;26;a
chr11;25400000;25600000;20;a
chr11;25600000;25800000;10;a
chr11;25800000;26000000;8;a
chr11;26000000;26200000;19;a
chr11;26200000;26400000;18;a
chr11;26400000;26600000;13;a
chr11;26600000;26800000;4;a
chr11;26800000;27000000;21;a
chr11;27000000;27200000;11;a
chr11;27200000;27400000;16;a
chr11;27400000;27600000;28;a
chr11;27600000;27800000;10;a
chr11;27800000;28000000;11;a
chr11;28000000;28200000;15;a
chr11;28200000;28400000;5;a
chr11;28400000;28600000;14;a
chr11;28600000;28800000;11;a
chr11;28800000;29000000;29;a
chr11;29000000;29200000;27;a
chr11;29200000;29400000;17;a
chr11;29400000;29600000;7;a
chr11;29600000;29800000;14;a
chr11;29800000;30000000;27;a
chr11;30000000;30200000;30;a
chr11;30200000;30400000;21;a
chr11;30400000;30600000;4;a
chr11;30600000;30800000;15;a
chr11;30800000;31000000;23;a
chr11;31000000;31200000;17;a
chr11;31200000;31400000;34;a
chr11;31400000;31600000;38;a
chr11;31600000;31800000;44;a
chr11;31800000;32000000;5;a
chr11;32000000;32200000;11;a
chr11;32200000;32400000;14;a
chr11;32400000;32600000;25;a
chr11;32600000;32800000;19;a
chr11;32800000;33000000;29;a
chr11;33000000;33200000;12;a
chr11;33200000;33400000;16;a
chr11;33400000;33600000;20;a
chr11;33600000;33800000;41;a
chr11;33800000;34000000;29;a
chr11;34000000;34200000;21;a
chr11;34200000;34400000;44;a
chr11;34400000;34600000;6;a
chr11;34600000;34800000;21;a
chr11;34800000;35000000;27;a
chr11;35000000;35200000;40;a
chr11;35200000;35400000;25;a
chr11;35400000;35600000;29;a
chr11;35600000;35800000;28;a
chr11;35800000;36000000;21;a
chr11;36000000;36200000;34;a
chr11;36200000;36400000;25;a
chr11;36400000;36600000;31;a
chr11;36600000;36800000;26;a
chr11;36800000;37000000;26;a
chr11;37000000;37200000;43;a
chr11;37200000;37400000;13;a
chr11;37400000;37600000;21;a
chr11;37600000;37800000;45;a
chr11;37800000;38000000;23;a
chr11;38000000;38200000;36;a
chr11;38200000;38400000;24;a
chr11;38400000;38600000;24;a
chr11;38600000;38800000;44;a
chr11;38800000;39000000;32;a
chr11;39000000;39200000;39;a
chr11;39200000;39400000;26;a
chr11;39400000;39600000;28;a
chr11;39600000;39800000;17;a
chr11;39800000;40000000;23;a
chr11;40000000;40200000;37;a
chr11;40200000;40400000;42;a
chr11;40400000;40600000;28;a
chr11;40600000;40800000;29;a
chr11;40800000;41000000;42;a
chr11;41000000;41200000;31;a
chr11;41200000;41400000;19;a
chr11;41400000;41600000;29;a
chr11;41600000;41800000;28;a
chr11;41800000;42000000;48;a
chr11;42000000;42200000;22;a
chr11;42200000;42400000;28;a
chr11;42400000;42600000;39;a
chr11;42600000;42800000;43;a
chr11;42800000;43000000;27;a
chr11;43000000;43200000;37;a
chr11;43200000;43400000;15;a
chr11;43400000;43600000;30;a
chr11;43600000;43800000;48;a
chr11;43800000;44000000;41;a
chr11;44000000;44200000;40;a
chr11;44200000;44400000;47;a
chr11;44400000;44600000;34;a
chr11;44600000;44800000;23;a
chr11;44800000;45000000;39;a
chr11;45000000;45200000;14;a
chr11;45200000;45400000;39;a
chr11;45400000;45600000;35;a
chr11;45600000;45800000;22;a
chr11;45800000;46000000;53;a
chr11;46000000;46200000;55;a
chr11;46200000;46400000;41;a
chr11;46400000;46600000;36;a
chr11;46600000;46800000;55;a
chr11;46800000;47000000;41;a
chr11;47000000;47200000;53;a
chr11;47200000;47400000;30;a
chr11;47400000;47600000;41;a
chr11;47600000;47800000;48;a
chr11;47800000;48000000;53;a
chr11;48000000;48200000;55;a
chr11;48200000;48400000;33;a
chr11;48400000;48600000;40;a
chr11;48600000;48800000;54;a
chr11;48800000;49000000;46;a
chr11;49000000;49200000;38;a
chr11;49200000;49400000;53;a
chr11;49400000;49600000;48;a
chr11;49600000;49800000;53;a
chr11;49800000;50000000;57;a
chr11;50000000;50200000;58;a
chr11;50200000;50400000;36;a
chr11;50400000;50600000;37;a
chr11;50600000;50800000;34;a
chr11;50800000;51000000;55;a
chr11;51000000;51200000;49;a
